order_id,year,month,product_code,quantity,user_id
7762,2020,4,40,4,104
7763,2019,11,17,8,293
7764,2019,4,5,5,150
7765,2020,5,95,6,730
7766,2019,9,37,3,67
7767,2018,3,27,9,321
7768,2019,1,78,6,702
7769,2019,5,85,7,689
7770,2018,5,15,2,254
7771,2020,6,99,1,438
7772,2018,6,94,2,829
7773,2018,2,69,9,719
7774,2020,7,7,5,84
7775,2018,7,50,3,399
7776,2020,11,26,6,585
7777,2020,11,97,1,101
7778,2020,12,73,10,191
7779,2020,10,63,4,804
7780,2020,10,65,10,776
7781,2020,2,82,2,556
7782,2020,10,94,4,673
7783,2018,11,25,6,39
7784,2019,11,47,6,869
7785,2019,11,95,9,119
7786,2018,8,34,1,982
7787,2019,4,4,6,845
7788,2019,10,4,4,348
7789,2020,11,75,4,401
7790,2020,7,4,5,580
7791,2019,6,17,8,792
7792,2019,12,18,4,331
7793,2019,1,13,6,186
7794,2020,3,19,1,211
7795,2020,11,31,1,704
7796,2018,4,50,7,411
7797,2020,7,76,10,977
7798,2020,1,60,2,922
7799,2018,10,79,7,784
7800,2020,11,26,1,57
7801,2018,8,35,6,289
7802,2020,10,47,7,984
7803,2019,12,29,1,449
7804,2018,4,14,5,601
7805,2018,3,39,2,442
7806,2018,2,97,9,284
7807,2020,11,22,4,28
7808,2018,5,27,4,452
7809,2020,3,11,10,965
7810,2018,7,53,7,42
7811,2020,9,27,5,981
7812,2020,8,27,4,90
7813,2019,12,4,3,477
7814,2019,10,93,4,786
7815,2019,1,86,10,253
7816,2018,11,90,4,903
7817,2019,3,54,3,158
7818,2020,1,91,9,920
7819,2020,6,31,2,243
7820,2020,11,53,9,115
7821,2018,6,57,8,734
7822,2018,10,1,10,865
7823,2019,10,13,1,18
7824,2019,6,74,2,914
7825,2020,9,67,8,65
7826,2018,12,46,9,435
7827,2019,8,18,1,133
7828,2020,5,14,1,38
7829,2020,3,33,4,165
7830,2018,12,81,2,866
7831,2019,12,68,2,688
7832,2019,2,39,2,484
7833,2019,9,22,1,57
7834,2020,4,11,5,865
7835,2020,8,34,8,389
7836,2020,12,34,4,75
7837,2018,9,62,7,914
7838,2020,9,2,7,347
7839,2019,3,65,6,698
7840,2018,6,19,6,753
7841,2020,9,41,3,241
7842,2020,4,36,1,763
7843,2020,2,24,3,325
7844,2020,4,18,8,928
7845,2020,12,88,9,867
7846,2020,5,72,7,472
7847,2020,9,38,2,90
7848,2019,7,76,10,737
7849,2019,2,72,4,77
7850,2020,9,16,4,715
7851,2019,7,39,4,505
7852,2018,7,49,9,244
7853,2020,8,80,6,727
7854,2019,8,77,5,603
7855,2020,1,31,9,352
7856,2020,3,7,9,401
7857,2019,12,90,10,168
7858,2019,11,15,6,605
7859,2019,8,23,2,233
7860,2018,6,38,1,544
7861,2019,11,72,4,317
7862,2018,1,52,5,133
7863,2020,5,1,8,131
7864,2018,8,84,5,723
7865,2019,1,28,2,85
7866,2018,8,59,9,64
7867,2020,1,87,4,470
7868,2019,11,84,9,621
7869,2018,12,99,5,712
7870,2020,5,19,3,938
7871,2020,8,44,6,982
7872,2019,8,20,3,109
7873,2020,3,6,6,921
7874,2019,7,21,6,536
7875,2019,10,16,5,416
7876,2020,4,95,6,490
7877,2019,2,92,10,57
7878,2019,6,64,2,512
7879,2019,5,73,3,769
7880,2020,1,21,2,630
7881,2020,8,44,5,795
7882,2020,2,10,8,907
7883,2018,12,62,7,492
7884,2018,2,84,6,569
7885,2019,3,68,2,573
7886,2020,10,27,1,757
7887,2019,2,75,5,103
7888,2020,5,80,3,794
7889,2019,4,39,4,499
7890,2020,8,35,3,221
7891,2020,2,77,8,450
7892,2018,11,85,1,513
7893,2020,5,2,7,352
7894,2019,8,17,3,501
7895,2020,7,95,10,936
7896,2020,2,7,8,537
7897,2018,10,47,2,582
7898,2020,3,51,8,652
7899,2020,3,14,1,94
7900,2018,4,58,7,790
7901,2020,3,29,2,195
7902,2018,11,25,1,501
7903,2019,1,40,7,823
7904,2019,11,71,7,130
7905,2018,10,37,6,98
7906,2020,8,64,3,74
7907,2018,5,19,6,354
7908,2018,6,33,10,594
7909,2019,7,59,6,514
7910,2018,9,12,5,908
7911,2019,3,99,2,402
7912,2019,1,50,10,53
7913,2019,12,94,2,930
7914,2019,5,8,5,43
7915,2019,12,72,4,94
7916,2018,1,25,10,910
7917,2019,4,4,9,286
7918,2019,2,16,8,468
7919,2020,1,98,9,374
7920,2020,3,92,5,341
7921,2018,3,98,7,876
7922,2020,9,48,1,951
7923,2018,9,79,9,675
7924,2018,4,50,3,80
7925,2019,3,0,6,258
7926,2020,3,1,7,658
7927,2020,2,36,9,731
7928,2020,8,37,3,525
7929,2018,2,10,2,448
7930,2020,2,13,1,690
7931,2019,4,67,4,570
7932,2018,6,90,4,799
7933,2018,1,22,2,824
7934,2019,8,72,10,615
7935,2019,10,78,5,550
7936,2018,2,29,5,964
7937,2020,1,54,7,77
7938,2020,12,36,6,514
7939,2019,3,8,1,513
7940,2018,1,18,5,842
7941,2019,1,39,4,510
7942,2018,11,19,5,63
7943,2018,4,72,10,302
7944,2019,1,2,8,43
7945,2019,3,62,9,659
7946,2019,4,7,9,64
7947,2019,10,69,1,430
7948,2020,5,31,7,518
7949,2018,4,47,8,90
7950,2019,3,33,3,834
7951,2020,6,34,4,77
7952,2020,6,97,10,922
7953,2018,6,47,5,887
7954,2018,8,79,5,484
7955,2019,4,75,3,865
7956,2018,6,8,4,553
7957,2019,10,95,8,701
7958,2020,10,8,8,420
7959,2019,8,19,6,62
7960,2020,9,98,4,830
7961,2018,1,62,2,943
7962,2020,1,69,8,538
7963,2020,11,84,3,94
7964,2020,3,65,1,906
7965,2019,10,23,2,120
7966,2019,4,52,4,120
7967,2018,2,85,2,805
7968,2018,7,4,4,730
7969,2020,10,9,5,736
7970,2018,12,54,5,991
7971,2018,10,5,8,964
7972,2020,12,44,5,562
7973,2019,12,92,8,995
7974,2019,2,81,6,876
7975,2019,6,5,4,853
7976,2020,3,23,3,765
7977,2020,3,5,8,636
7978,2018,3,88,1,334
7979,2018,10,80,10,317
7980,2019,12,38,4,375
7981,2018,1,13,7,827
7982,2020,11,91,8,100
7983,2018,1,32,6,329
7984,2020,8,17,10,395
7985,2018,4,1,3,166
7986,2018,10,64,4,20
7987,2020,2,33,10,590
7988,2019,6,66,10,710
7989,2020,5,35,5,316
7990,2020,6,47,1,558
7991,2018,12,39,1,634
7992,2018,12,5,3,744
7993,2020,6,50,2,888
7994,2018,7,3,10,869
7995,2018,5,77,9,789
7996,2019,8,65,8,488
7997,2018,9,18,5,321
7998,2019,9,81,4,871
7999,2019,7,45,6,139
8000,2019,8,35,2,781
8001,2018,12,18,6,469
8002,2020,5,74,10,891
8003,2018,9,47,1,677
8004,2020,11,11,10,519
8005,2019,11,83,10,479
8006,2020,12,65,7,648
8007,2020,5,29,3,182
8008,2020,3,42,8,937
8009,2020,11,72,7,931
8010,2019,4,90,4,561
8011,2018,7,54,8,989
8012,2018,11,46,3,316
8013,2019,4,91,5,927
8014,2018,7,98,5,193
8015,2020,1,88,2,182
8016,2019,2,5,4,715
8017,2018,11,20,8,29
8018,2018,9,35,7,917
8019,2019,10,21,4,830
8020,2020,2,71,4,242
8021,2020,2,48,6,472
8022,2020,3,27,8,591
8023,2018,11,78,3,30
8024,2020,9,2,3,257
8025,2019,12,66,6,451
8026,2019,10,93,3,20
8027,2019,5,28,7,787
8028,2019,8,68,6,240
8029,2020,11,26,7,606
8030,2018,2,36,9,164
8031,2019,3,28,9,925
8032,2018,4,96,3,658
8033,2018,8,92,7,858
8034,2019,10,52,7,287
8035,2019,12,73,3,718
8036,2018,9,64,10,630
8037,2020,11,24,5,912
8038,2020,7,90,7,979
8039,2018,4,11,5,575
8040,2019,10,71,4,466
8041,2018,7,78,10,707
8042,2018,12,72,8,143
8043,2018,10,53,8,273
8044,2020,12,77,9,401
8045,2019,5,33,4,579
8046,2018,7,27,3,957
8047,2020,9,35,8,163
8048,2020,3,85,2,846
8049,2020,1,55,10,549
8050,2018,11,75,7,952
8051,2020,10,16,9,389
8052,2019,3,16,3,564
8053,2019,12,17,6,531
8054,2020,11,2,2,67
8055,2020,6,46,7,320
8056,2018,2,88,4,241
8057,2020,8,46,2,715
8058,2018,6,40,9,275
8059,2018,4,54,9,548
8060,2019,3,34,2,368
8061,2018,1,48,8,93
8062,2018,6,80,6,604
8063,2020,9,15,10,589
8064,2018,8,29,7,850
8065,2019,5,88,3,878
8066,2018,3,99,8,29
8067,2020,7,0,3,650
8068,2020,7,83,6,431
8069,2018,1,59,7,904
8070,2018,4,86,1,853
8071,2019,12,4,6,690
8072,2019,7,18,8,413
8073,2020,1,61,10,259
8074,2018,3,96,2,394
8075,2019,10,25,6,687
8076,2020,7,94,6,163
8077,2020,6,50,1,802
8078,2020,2,78,9,462
8079,2018,8,82,2,559
8080,2020,9,63,5,654
8081,2019,10,94,8,356
8082,2018,5,99,10,505
8083,2019,9,13,8,860
8084,2020,3,40,10,448
8085,2020,10,72,9,405
8086,2020,12,32,9,864
8087,2020,6,99,10,396
8088,2018,6,75,6,375
8089,2019,1,19,4,308
8090,2020,12,45,2,295
8091,2019,6,88,1,411
8092,2018,3,27,3,128
8093,2020,1,18,5,356
8094,2018,5,46,8,398
8095,2019,11,51,2,350
8096,2018,8,14,2,744
8097,2020,10,72,9,851
8098,2019,6,26,5,266
8099,2020,9,46,6,424
8100,2020,7,91,1,584
8101,2018,6,46,2,522
8102,2020,10,24,3,470
8103,2019,12,33,3,830
8104,2020,10,63,3,330
8105,2020,5,93,8,908
8106,2019,3,19,7,467
8107,2018,8,17,6,733
8108,2019,3,32,7,879
8109,2018,5,74,3,888
8110,2019,7,46,2,408
8111,2020,12,38,7,329
8112,2019,4,87,6,913
8113,2018,9,51,2,810
8114,2019,5,46,4,417
8115,2020,2,88,10,746
8116,2019,6,10,7,667
8117,2020,2,48,6,372
8118,2020,9,17,9,959
8119,2020,6,53,7,267
8120,2019,1,30,2,132
8121,2019,12,1,2,76
8122,2020,12,11,1,166
8123,2019,10,80,4,43
8124,2019,3,59,9,378
8125,2018,10,54,7,702
8126,2019,12,47,2,251
8127,2018,2,1,10,674
8128,2018,2,27,3,80
8129,2018,1,38,9,68
8130,2019,2,47,6,937
8131,2019,11,55,5,53
8132,2018,3,43,4,753
8133,2020,4,1,6,822
8134,2020,10,74,10,312
8135,2019,4,25,9,114
8136,2018,9,14,10,214
8137,2020,2,24,2,384
8138,2018,1,38,7,997
8139,2020,4,80,6,152
8140,2019,5,6,3,713
8141,2020,8,54,9,501
8142,2018,1,65,1,362
8143,2018,12,11,8,182
8144,2018,7,55,10,362
8145,2020,12,78,6,209
8146,2019,2,62,10,866
8147,2018,7,8,3,612
8148,2019,12,92,4,589
8149,2020,2,13,5,12
8150,2018,2,50,6,829
8151,2020,11,26,9,810
8152,2020,5,49,3,366
8153,2019,1,70,4,467
8154,2020,2,80,3,845
8155,2020,2,39,8,53
8156,2019,2,54,3,471
8157,2018,12,46,1,916
8158,2020,12,38,1,900
8159,2020,12,15,2,167
8160,2020,8,72,8,355
8161,2018,9,19,3,100
8162,2018,8,7,7,142
8163,2018,2,38,6,329
8164,2019,12,20,8,665
8165,2020,10,86,10,836
8166,2018,8,54,3,538
8167,2020,6,73,9,736
8168,2018,12,29,10,706
8169,2020,5,60,5,980
8170,2019,5,83,6,36
8171,2019,2,96,2,958
8172,2018,8,58,8,897
8173,2018,1,72,7,952
8174,2019,9,90,6,769
8175,2018,8,68,4,815
8176,2020,11,61,9,774
8177,2020,6,73,7,966
8178,2018,3,58,4,676
8179,2019,2,23,3,756
8180,2018,3,70,10,350
8181,2019,8,24,8,618
8182,2020,11,97,2,780
8183,2018,2,2,2,965
8184,2020,3,34,9,600
8185,2019,4,30,10,131
8186,2020,4,10,6,935
8187,2020,4,57,5,590
8188,2019,11,29,6,73
8189,2018,11,97,8,531
8190,2018,7,24,4,713
8191,2018,7,56,4,49
8192,2019,7,77,3,671
8193,2019,12,89,3,468
8194,2019,2,52,5,376
8195,2018,3,89,2,181
8196,2019,2,75,7,107
8197,2018,2,35,1,605
8198,2018,12,8,7,619
8199,2018,10,93,3,365
8200,2020,6,45,8,121
8201,2020,10,0,3,231
8202,2019,4,22,1,587
8203,2018,2,81,5,247
8204,2018,10,74,6,872
8205,2020,10,85,9,425
8206,2020,2,37,9,486
8207,2018,5,54,1,212
8208,2018,12,78,4,849
8209,2019,9,33,1,512
8210,2020,4,48,8,269
8211,2020,12,90,10,371
8212,2018,7,13,5,403
8213,2020,3,67,6,270
8214,2018,7,44,9,100
8215,2020,4,80,3,993
8216,2018,5,84,10,435
8217,2020,4,59,8,745
8218,2018,6,75,7,816
8219,2018,8,74,7,165
8220,2019,7,40,2,842
8221,2018,4,15,2,637
8222,2020,11,39,8,247
8223,2019,9,56,1,991
8224,2019,7,37,9,464
8225,2018,4,18,1,162
8226,2018,6,86,5,420
8227,2019,10,56,4,0
8228,2020,8,20,10,59
8229,2018,1,1,2,755
8230,2020,12,90,2,94
8231,2020,7,90,7,424
8232,2018,10,28,9,123
8233,2018,6,88,10,413
8234,2018,8,90,7,459
8235,2018,3,30,6,661
8236,2019,1,36,8,551
8237,2018,8,12,4,593
8238,2019,2,60,7,927
8239,2019,5,25,5,348
8240,2019,7,15,4,584
8241,2020,2,9,7,898
8242,2020,11,35,3,426
8243,2019,1,7,10,576
8244,2020,1,2,8,908
8245,2020,7,23,5,442
8246,2019,1,76,4,317
8247,2019,9,8,8,991
8248,2018,10,47,3,549
8249,2018,12,53,5,846
8250,2018,11,36,6,107
8251,2019,1,44,2,714
8252,2018,9,25,5,756
8253,2020,10,90,2,420
8254,2020,11,6,2,848
8255,2018,9,38,1,430
8256,2018,4,40,9,992
8257,2020,12,80,5,412
8258,2019,2,57,2,568
8259,2019,11,99,10,221
8260,2020,3,59,2,286
8261,2019,6,11,10,244
8262,2018,9,49,3,937
8263,2019,3,98,9,77
8264,2020,2,23,2,192
8265,2020,3,67,1,594
8266,2019,10,87,2,775
8267,2019,4,15,10,55
8268,2020,12,2,7,665
8269,2019,11,46,2,231
8270,2020,3,46,7,134
8271,2020,4,15,1,842
8272,2020,2,30,8,720
8273,2020,10,41,3,504
8274,2018,9,22,9,291
8275,2020,1,39,2,52
8276,2018,3,72,5,708
8277,2020,1,3,8,347
8278,2018,6,81,8,449
8279,2020,6,91,10,123
8280,2019,9,83,7,835
8281,2018,8,50,1,948
8282,2018,5,79,6,206
8283,2019,3,23,4,864
8284,2020,1,35,8,702
8285,2019,3,95,5,503
8286,2018,4,88,10,377
8287,2020,5,30,5,129
8288,2020,4,72,4,455
8289,2018,3,93,9,507
8290,2020,7,85,1,679
8291,2019,3,75,10,745
8292,2020,12,5,6,59
8293,2019,9,23,7,555
8294,2020,6,17,4,33
8295,2018,7,82,2,300
8296,2018,3,87,9,158
8297,2020,11,46,6,527
8298,2020,9,41,5,200
8299,2018,12,65,9,123
8300,2019,9,31,2,434
8301,2018,6,13,6,102
8302,2020,5,26,9,412
8303,2020,9,0,6,689
8304,2019,4,99,1,79
8305,2018,11,35,6,423
8306,2018,2,31,5,751
8307,2018,3,67,6,915
8308,2018,5,37,7,699
8309,2019,6,82,8,849
8310,2018,5,39,5,716
8311,2018,8,75,4,319
8312,2020,10,14,10,207
8313,2020,2,45,8,438
8314,2019,12,32,1,939
8315,2019,5,26,9,520
8316,2020,3,17,3,578
8317,2020,12,34,4,101
8318,2019,11,91,4,428
8319,2020,11,4,7,79
8320,2019,3,49,9,530
8321,2020,4,95,8,433
8322,2018,10,24,8,396
8323,2019,7,19,4,204
8324,2018,4,96,4,922
8325,2019,5,32,7,536
8326,2019,3,1,10,299
8327,2020,8,5,7,568
8328,2019,4,15,8,432
8329,2020,5,20,2,62
8330,2020,4,59,2,501
8331,2018,1,62,3,974
8332,2019,7,79,9,738
8333,2020,2,1,10,866
8334,2018,3,68,1,554
8335,2020,4,78,4,141
8336,2020,3,41,7,451
8337,2019,10,51,7,353
8338,2018,12,77,9,651
8339,2019,12,87,7,553
8340,2018,8,85,7,392
8341,2018,11,44,5,876
8342,2020,6,65,7,92
8343,2020,7,53,8,652
8344,2018,9,74,2,251
8345,2019,4,50,2,544
8346,2019,10,86,4,764
8347,2020,4,60,3,431
8348,2018,5,88,9,89
8349,2019,7,61,4,943
8350,2019,5,90,3,14
8351,2019,3,56,5,35
8352,2020,6,40,10,273
8353,2018,11,5,10,412
8354,2019,2,18,10,370
8355,2019,10,56,9,794
8356,2020,8,90,7,513
8357,2019,7,4,3,508
8358,2019,9,10,4,866
8359,2019,10,13,5,347
8360,2019,6,72,4,305
8361,2020,2,29,2,683
8362,2020,11,52,7,121
8363,2019,12,12,9,586
8364,2019,7,12,3,548
8365,2019,5,25,6,10
8366,2018,10,0,1,579
8367,2018,10,60,4,148
8368,2020,4,25,5,73
8369,2020,12,23,4,154
8370,2019,4,72,6,602
8371,2018,1,47,6,59
8372,2019,2,79,9,88
8373,2018,3,35,8,171
8374,2018,8,5,2,320
8375,2019,1,24,3,761
8376,2020,1,31,7,390
8377,2019,5,98,1,129
8378,2018,11,72,7,412
8379,2020,1,35,10,800
8380,2019,10,71,1,406
8381,2018,5,58,8,1
8382,2020,5,24,3,174
8383,2019,3,93,1,819
8384,2020,7,39,3,119
8385,2020,2,50,10,764
8386,2018,10,9,2,557
8387,2019,1,64,1,509
8388,2019,10,38,2,700
8389,2019,5,63,5,169
8390,2018,9,2,2,937
8391,2018,6,74,10,449
8392,2020,1,70,9,306
8393,2019,3,82,6,4
8394,2019,1,79,1,94
8395,2019,8,59,4,196
8396,2019,7,2,6,129
8397,2019,10,7,6,651
8398,2018,8,98,6,907
8399,2019,2,96,4,466
8400,2018,5,56,7,682
8401,2020,1,7,7,187
8402,2019,11,53,7,969
8403,2019,8,17,4,523
8404,2020,8,40,6,173
8405,2019,1,86,8,245
8406,2018,9,99,5,87
8407,2018,12,12,1,124
8408,2019,7,34,3,868
8409,2020,1,13,7,99
8410,2019,10,93,2,455
8411,2019,6,86,5,125
8412,2018,11,55,5,467
8413,2020,10,82,2,545
8414,2019,8,48,2,113
8415,2018,5,5,9,767
8416,2020,9,67,10,143
8417,2020,10,49,1,529
8418,2018,12,62,5,333
8419,2018,12,85,7,19
8420,2020,11,51,4,497
8421,2020,1,86,8,845
8422,2018,10,96,6,358
8423,2020,12,81,9,485
8424,2019,11,59,5,261
8425,2020,11,46,7,560
8426,2018,12,97,7,544
8427,2020,8,13,3,540
8428,2018,8,44,5,258
8429,2019,2,12,2,156
8430,2020,3,58,6,765
8431,2020,3,53,10,318
8432,2020,2,97,8,366
8433,2018,12,19,8,250
8434,2019,8,47,5,64
8435,2019,3,70,1,144
8436,2020,8,19,6,135
8437,2019,4,89,9,433
8438,2019,4,38,5,511
8439,2019,4,13,7,601
8440,2020,1,77,9,613
8441,2020,4,4,1,837
8442,2020,9,29,3,682
8443,2019,10,31,7,359
8444,2020,10,14,7,893
8445,2019,6,83,6,362
8446,2019,11,93,6,4
8447,2018,10,92,3,241
8448,2020,12,85,1,969
8449,2020,8,86,2,512
8450,2018,1,48,4,537
8451,2019,7,89,4,20
8452,2018,5,53,7,513
8453,2018,4,19,4,608
8454,2019,9,44,9,862
8455,2019,8,98,8,716
8456,2020,10,47,1,264
8457,2019,8,15,4,963
8458,2020,10,90,7,240
8459,2020,10,63,4,595
8460,2020,11,25,2,933
8461,2019,8,91,10,415
8462,2018,6,26,10,318
8463,2019,2,38,6,864
8464,2019,8,43,3,993
8465,2019,12,92,2,813
8466,2019,8,54,6,792
8467,2020,12,8,4,750
8468,2018,10,66,2,188
8469,2019,10,62,3,405
8470,2020,4,41,5,238
8471,2018,1,62,3,202
8472,2018,5,27,1,274
8473,2020,4,34,5,806
8474,2018,5,85,3,607
8475,2018,4,90,5,143
8476,2020,11,26,7,160
8477,2020,1,9,10,976
8478,2018,2,25,5,667
8479,2018,1,60,6,504
8480,2019,1,44,7,363
8481,2020,1,91,5,887
8482,2019,11,64,10,554
8483,2019,10,84,9,629
8484,2018,1,34,7,399
8485,2019,12,78,3,790
8486,2018,11,35,2,754
8487,2018,10,80,4,354
8488,2018,4,3,4,519
8489,2020,2,93,10,387
8490,2020,8,96,8,828
8491,2019,9,19,8,568
8492,2018,1,97,5,273
8493,2020,12,5,7,385
8494,2019,12,31,7,843
8495,2018,6,32,1,483
8496,2018,5,1,8,87
8497,2018,9,69,2,736
8498,2020,3,75,9,291
8499,2019,3,84,2,48
8500,2020,3,38,6,825
8501,2018,1,76,10,811
8502,2019,3,66,2,50
8503,2020,11,88,4,105
8504,2020,1,19,3,157
8505,2019,7,88,9,637
8506,2020,1,62,3,264
8507,2018,1,89,1,17
8508,2019,2,85,1,638
8509,2020,5,42,6,653
8510,2020,9,29,7,140
8511,2019,3,73,8,993
8512,2018,10,17,2,26
8513,2020,3,75,7,913
8514,2020,2,11,5,789
8515,2019,10,18,5,157
8516,2019,2,14,10,620
8517,2018,12,34,6,743
8518,2019,5,16,2,166
8519,2019,3,9,8,864
8520,2018,5,73,5,958
8521,2018,8,45,7,731
8522,2018,3,19,2,46
8523,2020,5,98,10,44
8524,2019,1,5,5,248
8525,2020,11,87,9,591
8526,2019,10,86,3,774
8527,2019,1,56,2,25
8528,2018,6,49,9,302
8529,2020,6,8,2,811
8530,2018,3,19,2,570
8531,2018,3,99,7,179
8532,2018,4,13,8,473
8533,2018,1,66,1,917
8534,2019,8,79,10,845
8535,2018,4,70,3,910
8536,2020,9,9,9,420
8537,2019,11,97,6,491
8538,2019,3,77,3,367
8539,2020,1,13,2,646
8540,2020,5,88,6,802
8541,2019,1,62,7,761
8542,2020,11,20,6,962
8543,2020,12,65,7,45
8544,2018,3,97,6,473
8545,2018,7,22,3,114
8546,2019,6,15,2,805
8547,2020,2,4,8,770
8548,2018,7,79,5,611
8549,2020,8,3,8,549
8550,2018,12,22,6,76
8551,2020,4,31,8,379
8552,2018,12,56,3,53
8553,2018,7,72,6,1
8554,2020,4,37,7,153
8555,2018,11,5,4,45
8556,2019,10,42,1,250
8557,2019,1,30,1,620
8558,2019,11,43,10,916
8559,2019,10,19,2,959
8560,2018,11,54,9,981
8561,2018,4,93,6,177
8562,2019,3,34,9,254
8563,2019,3,9,5,438
8564,2020,2,22,6,940
8565,2020,8,62,2,380
8566,2018,2,54,10,728
8567,2020,4,76,4,793
8568,2019,7,16,10,983
8569,2020,10,61,10,385
8570,2019,6,93,8,747
8571,2018,11,92,1,703
8572,2018,4,92,1,92
8573,2018,8,59,4,28
8574,2018,5,34,5,428
8575,2018,11,96,5,635
8576,2018,12,28,10,166
8577,2020,5,94,6,311
8578,2020,3,9,8,241
8579,2019,2,41,7,24
8580,2018,10,50,8,90
8581,2020,10,94,10,976
8582,2020,3,96,5,226
8583,2019,9,20,5,931
8584,2019,12,27,1,431
8585,2018,8,6,4,742
8586,2019,10,99,6,734
8587,2018,12,59,2,394
8588,2019,1,43,10,171
8589,2019,1,5,9,345
8590,2020,7,80,2,658
8591,2018,2,47,4,444
8592,2019,12,94,6,369
8593,2019,12,46,5,923
8594,2018,9,9,5,858
8595,2019,5,20,8,862
8596,2020,12,12,5,849
8597,2018,6,97,10,993
8598,2018,2,79,6,156
8599,2019,2,26,4,13
8600,2020,10,65,4,974
8601,2018,3,19,6,378
8602,2020,5,44,3,754
8603,2018,3,36,9,332
8604,2019,4,50,5,848
8605,2018,9,18,10,380
8606,2020,8,47,1,601
8607,2020,9,11,7,496
8608,2019,10,22,3,193
8609,2019,12,50,4,175
8610,2019,5,2,4,527
8611,2018,8,19,4,357
8612,2019,5,87,3,172
8613,2018,8,2,3,40
8614,2020,2,50,4,692
8615,2019,5,71,5,661
8616,2018,12,35,4,570
8617,2018,7,61,4,134
8618,2020,7,18,8,860
8619,2018,6,61,3,624
8620,2019,4,21,6,731
8621,2019,3,41,6,897
8622,2020,2,38,7,423
8623,2020,12,81,5,21
8624,2018,7,4,4,895
8625,2019,3,56,8,342
8626,2020,8,97,5,372
8627,2018,3,59,10,824
8628,2019,12,36,4,478
8629,2018,11,75,1,474
8630,2020,1,78,2,799
8631,2020,8,40,10,93
8632,2020,3,19,3,768
8633,2019,10,72,8,548
8634,2019,12,0,2,326
8635,2018,5,10,5,143
8636,2018,10,41,8,925
8637,2018,10,44,3,525
8638,2020,7,53,3,175
8639,2019,6,4,9,120
8640,2019,1,6,9,87
8641,2020,2,85,5,942
8642,2020,9,39,8,570
8643,2018,6,16,5,262
8644,2019,3,74,3,716
8645,2019,9,36,10,674
8646,2020,9,7,10,468
8647,2020,3,18,1,950
8648,2019,2,83,2,940
8649,2020,12,21,5,661
8650,2018,4,8,6,765
8651,2020,8,42,4,549
8652,2018,12,36,1,366
8653,2019,8,16,8,441
8654,2019,2,97,9,598
8655,2020,8,69,10,752
8656,2020,10,82,1,143
8657,2020,6,90,8,191
8658,2019,7,66,8,85
8659,2018,11,11,8,493
8660,2018,4,63,10,582
8661,2020,10,84,2,906
8662,2019,11,21,5,299
8663,2020,8,31,1,914
8664,2020,4,36,1,406
8665,2018,5,78,6,67
8666,2018,10,0,8,577
8667,2018,12,10,9,933
8668,2019,5,38,7,654
8669,2020,1,83,6,672
8670,2019,2,56,3,497
8671,2019,6,36,2,25
8672,2019,1,68,3,601
8673,2020,3,12,1,753
8674,2018,7,98,9,48
8675,2019,5,31,7,376
8676,2020,5,1,9,238
8677,2018,5,89,5,171
8678,2019,8,1,2,962
8679,2020,12,44,3,430
8680,2020,1,67,8,898
8681,2020,11,64,6,623
8682,2019,5,58,1,136
8683,2020,11,85,1,937
8684,2018,2,55,8,392
8685,2018,9,35,1,840
8686,2019,12,9,1,865
8687,2019,8,72,2,143
8688,2019,11,15,3,451
8689,2018,3,5,8,553
8690,2020,11,96,6,38
8691,2020,7,27,1,845
8692,2019,12,41,6,801
8693,2019,9,4,2,349
8694,2020,3,16,1,431
8695,2019,3,55,6,3
8696,2019,6,82,7,934
8697,2019,11,61,4,629
8698,2019,4,90,2,903
8699,2018,1,66,10,877
8700,2020,7,37,6,938
8701,2019,9,47,5,873
8702,2019,6,73,4,997
8703,2020,2,77,2,69
8704,2018,11,88,6,351
8705,2020,1,48,2,91
8706,2018,9,77,10,362
8707,2019,2,24,8,104
8708,2019,8,9,9,792
8709,2020,5,58,2,744
8710,2019,9,73,6,611
8711,2020,7,98,8,57
8712,2019,1,46,1,262
8713,2018,12,69,3,785
8714,2019,10,48,2,879
8715,2020,8,3,4,102
8716,2019,5,55,9,884
8717,2020,12,54,5,943
8718,2018,1,97,5,222
8719,2020,12,20,3,665
8720,2018,8,13,2,356
8721,2020,4,66,6,63
8722,2018,9,3,4,733
8723,2018,2,61,5,532
8724,2019,10,44,6,425
8725,2019,12,17,1,470
8726,2019,12,48,3,621
8727,2020,5,4,2,201
8728,2020,5,76,1,996
8729,2020,10,42,6,154
8730,2019,11,91,7,322
8731,2018,12,71,1,353
8732,2018,11,23,10,883
8733,2018,8,19,7,694
8734,2020,11,31,2,902
8735,2018,2,15,10,483
8736,2019,1,99,10,905
8737,2018,4,74,2,94
8738,2019,12,50,3,94
8739,2020,11,2,5,329
8740,2018,9,91,1,362
8741,2018,1,79,8,209
8742,2018,6,59,2,31
8743,2019,10,69,9,146
8744,2020,7,58,6,477
8745,2019,1,16,1,810
8746,2020,11,40,4,812
8747,2018,1,19,8,34
8748,2019,9,93,2,162
8749,2018,2,12,8,884
8750,2020,1,91,3,577
8751,2020,4,73,6,573
8752,2019,6,66,5,402
8753,2019,2,23,1,273
8754,2020,10,12,8,91
8755,2018,4,97,2,910
8756,2019,5,87,8,606
8757,2020,6,7,3,101
8758,2020,8,55,2,708
8759,2018,4,74,3,605
